1.0 175.0 
19.0 152.0 
5.0 159.0 
15.0 153.0 
2.0 171.0 
29.0 151.0 
35.0 145.0 
32.0 147.0 
0.0 181.0 
10.0 158.0 
13.0 155.0 
4.0 166.0 
